"long","lat","id","densityThreshold","avgScore","numTweets","stdDev","batchNum","geoData"
-78.9449038,42.1729122,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9449541,42.1725803,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9449034,42.1729121,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9449051,42.1729116,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9449035,42.1729118,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9449037,42.1729125,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9449069,42.173214,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9449038,42.1729105,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9449035,42.1729485,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9449055,42.1729106,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.944905,42.1729118,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9449139,42.1729348,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9449046,42.1729111,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9449042,42.1729117,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9449013,42.1729033,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9449051,42.1729116,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9451025,42.1724037,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9449048,42.1729116,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9449052,42.1729117,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9448163,42.1728985,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9450184,42.1728793,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9450518,42.1728918,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9449741,42.172839,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.944903,42.1729128,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
-78.9448158,42.1730366,1,3e-04,0.0113512820512821,39,0.0787192065012549,3,"WGS84"
