"long","lat","id","densityThreshold","avgScore","numTweets","stdDev","batchNum","geoData"
-76.34035794,42.98055003,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.34036873,42.98072425,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.71324902,42.75270904,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.34041709,42.98080483,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.34032089,42.98053595,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.34032316,42.98053362,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.34039331,42.98077863,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.34039331,42.98077863,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.34058112,42.98072828,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.34044269,42.98104615,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.34051137,42.9807757,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.50385799,42.85165745,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.13858305,42.97576528,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.29148196,42.8752393,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.15579393,42.95240151,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.68971286,42.84084148,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.7437775,42.91414598,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.75786783,42.90947039,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.4292307,42.94631292,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.28373411,42.88995056,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.3052591,42.89621697,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.97976593,42.82891152,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-78.63949331,42.51733513,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.13846868,42.97703154,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.6195125,42.880798,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.70013838,42.9414423,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.5191538,42.7903773,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.70779328,42.90938589,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-78.69220932,42.5009347,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.97970341,42.8288783,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.61127872,42.91631231,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.36775754,42.97316142,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.42988159,42.95153396,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.61134486,42.91637324,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.27529751,42.87921669,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.30567112,42.89611162,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.43018851,42.95190431,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.2462016,42.87514017,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-78.66576162,42.50927297,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-78.204808,42.5779515,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.26226284,42.87482614,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.69066164,42.83860965,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.25583603,42.87589659,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.280218,42.8863,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.42995915,42.95176944,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-78.66697842,42.51004192,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.71070402,42.77252097,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-78.67498108,42.50178842,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.28065736,42.88736572,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.74414856,42.9100598,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.2823083,42.90074233,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.50825126,42.97133159,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.54587337,42.95488868,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.1426794,42.9763003,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.86656001,42.71215781,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-76.923415,42.82327149,1,3e-04,0.0368589285714286,56,0.0512348071772369,7,"WGS84"
-77.61276362,43.19642596,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.61287606,43.1965534,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.50152983,43.22941477,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-76.98705638,43.16531277,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.50154727,43.22943718,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.61472015,43.2025758,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.61276542,43.19643777,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.93761247,43.21605347,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.56437259,43.19077722,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.61278043,43.19642495,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.50163111,43.22955417,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-76.98704715,43.16531992,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-76.98693414,43.16540185,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.61268744,43.19639637,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.595657,43.1980578,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.61285818,43.19629005,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.93375237,43.2191419,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.93636286,43.22106707,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.92115343,43.23120344,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.91191545,43.22883509,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-78.48101441,43.01118521,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-78.48119413,43.01130069,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.595657,43.1980578,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.5732036,43.2104336,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.595657,43.1980578,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.595657,43.1980578,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.59137818,43.181647,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.94364013,43.21817205,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-78.68640502,43.14724882,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-78.68673457,43.14737799,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.59530249,43.17652748,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.6901029,43.2138009,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.6901015,43.213802,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.94349738,43.2143867,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.47989172,43.208943,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.64644888,43.24888671,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.6899511,43.2138466,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.64649668,43.24886993,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.50803304,43.21398759,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.44611664,43.20841042,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.9549837,43.21515418,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.5968432,43.1909191,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.4087761,43.22201266,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-76.11438397,43.22945551,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.64274356,43.21786479,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.71418603,43.21927519,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.54745057,43.18953635,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.64291597,43.21793547,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-76.11440786,43.22945166,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-76.11440786,43.22945166,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.56733098,43.18320034,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-77.64275981,43.21799841,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
-76.11452375,43.22940247,3,3e-04,0.0563772959183673,392,0.0512348071772369,7,"WGS84"
