"long","lat","id","densityThreshold","avgScore","numTweets","stdDev","batchNum","geoData"
-78.95726879,42.34495531,1,3e-04,0.05125,4,0.0778855910580008,2,"WGS84"
-78.95738488,42.34481655,1,3e-04,0.05125,4,0.0778855910580008,2,"WGS84"
-78.9573848,42.34498603,1,3e-04,0.05125,4,0.0778855910580008,2,"WGS84"
-78.9573532,42.34487145,1,3e-04,0.05125,4,0.0778855910580008,2,"WGS84"
-78.3742739,42.98672251,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.1682625,42.9975528,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.1682644,42.9975523,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.80673563,42.91495427,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.1682625,42.9975527,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.37313577,42.97496654,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.37324619,42.97482482,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16548754,42.98793917,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16546564,42.98793032,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16543727,42.98792084,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16542357,42.98790622,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16539431,42.98789984,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16543067,42.98791415,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16550937,42.98793295,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16543196,42.98785269,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.1653967,42.98786656,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16542256,42.9879156,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16543793,42.98790894,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16540992,42.98789262,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16544388,42.98794694,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16551775,42.98794469,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16544656,42.98787226,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.165396,42.98781565,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16534564,42.98780104,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16541202,42.98784835,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16532965,42.98782503,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16536854,42.98785219,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16536854,42.98785219,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16555646,42.98791409,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16558649,42.98783737,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.1654558,42.98781065,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16542589,42.98791768,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16545503,42.98794176,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16544507,42.98785747,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.8759202,42.9033915,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.16541581,42.98780872,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.8770035,42.9031908,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.8770035,42.9031908,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-77.66442309,42.82352233,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.17348116,42.99869019,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.94381269,42.91948561,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.6439688,42.6023883,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.6194993,42.8808005,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.51787415,42.72314529,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.51787415,42.72314529,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.51787415,42.72314529,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.20754903,42.99683687,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.20714369,42.99684429,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.800901,42.9155198,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-77.66429376,42.82362744,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.75786922,42.91840342,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.8691254,43.0748062,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.68982283,42.84094919,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.8691104,43.0748057,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.8691057,43.0748477,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.8691043,43.0748255,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.8490828,42.9018165,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.8690876,43.0748244,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.97962622,42.82893974,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.8690955,43.0748286,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.97916747,42.82914848,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.97916538,42.82914475,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.8490828,42.9018165,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.373366,42.766052,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.60999791,42.97538226,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-77.66446198,42.82347145,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.13375339,43.00317378,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.16338642,42.96423944,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.79452217,42.90717678,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.79306075,42.90752745,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.79351024,42.90729761,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.54979082,42.91193142,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.97976574,42.82889783,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-77.72480465,42.77162213,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.5861427,42.7193084,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-78.19276396,43.01753048,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.97908692,42.82925618,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
-76.97913076,42.82921603,2,3e-04,-0.048103125,160,0.0778855910580008,2,"WGS84"
